Date,Name,Team,Opp,score1,score2,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,Fantasy,Estimated_MP_3,Estimated_score1,mean_FG,mean_FGA,mean_FT,mean_FTA,mean_ORB,mean_DRB,mean_AST,mean_STL,mean_BLK,mean_TOV,mean_PF,mean_PTS,mean_+-,Opp_Fantasy_Granted,prediction
20200114,Tyson Chandler,Hou,Mem,110,121,2.27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,10.979999999999999,117.66666666666667,0.4279589450435234,0.4279589450435234,0.4279589450435234,1.1412238534493957,1.1412238534493957,1.8544887618552681,0.0,0.2853059633623489,0.14265298168117446,0.4279589450435234,1.7118357801740935,1.2838768351305703,-0.8559178900870468,149.475,4.349539884741301
20200114,Ja Morant,Mem,Hou,121,110,36.53,10,11,0.909,3,4,0.75,3,3,1.0,0,5,5,8,1,1,2,1,26,16,41.65,31.323333333333334,125.0,6.9331947146019175,12.920953786303572,2.94135533346748,3.571645762067654,0.5252420238334786,3.67669416683435,7.983678762268874,0.6302904286001744,0.10504840476669572,3.67669416683435,1.47067766673374,17.543083596038183,3.7817425716010455,146.575,23.941600535699514
20200114,Dillon Brooks,Mem,Hou,121,110,31.08,8,17,0.471,6,10,0.6,2,2,1.0,1,3,4,3,1,2,0,3,24,13,32.2,29.16,125.0,6.3617191476983495,15.1620973020144,1.6964584393862265,2.0145443967711443,0.9542578721547524,1.5904297869245874,2.0145443967711443,0.7422005672314741,0.21205730492327832,2.120573049232783,4.665260708312124,17.176641698785545,1.166315177078031,146.575,14.773530031579318
20200114,Jaren Jackson,Mem,Hou,121,110,30.13,6,16,0.375,2,7,0.28600000000000003,1,1,1.0,0,2,2,1,3,2,1,6,15,14,20.85,27.423333333333332,125.0,6.789997880906971,12.570671752489933,1.6516211061665604,2.4774316592498407,1.4681076499258316,3.8537825810553086,1.4681076499258316,0.5505403687221869,1.6516211061665604,1.1010807374443738,3.5785123966942147,18.259588895952533,2.9362152998516633,146.575,18.776602588943334
20200114,Jonas Valančiūnas,Mem,Hou,121,110,27.55,8,14,0.5710000000000001,0,2,0.0,3,4,0.75,2,4,6,2,0,1,1,2,19,-14,20.65,26.939999999999998,125.0,7.770648996297018,11.655973494445526,2.625219255505749,3.0452543363866686,2.835236795946209,7.770648996297018,2.520210485285519,0.42003508088091984,1.0500877022022996,1.8901578639641392,2.310192944845059,19.111596180081854,5.040420970571038,146.575,24.823010217551236
20200114,Kyle Anderson,Mem,Hou,121,110,17.26,0,3,0.0,0,3,0.0,0,0,0.0,1,3,4,0,0,1,0,2,0,-13,0.7999999999999998,12.75,125.0,1.1339747736093142,3.298835705045278,0.41235446313065977,0.6185316946959896,0.9277975420439845,1.9586836998706338,2.0617723156532985,0.8247089262613195,0.10308861578266494,0.3092658473479948,1.1339747736093142,2.8864812419146184,4.9482535575679165,146.575,8.19428313798902
20200114,De'Anthony Melton,Mem,Hou,121,110,26.04,4,9,0.444,1,4,0.25,3,4,0.75,1,5,6,4,0,1,0,1,12,10,20.75,19.220000000000002,125.0,3.868044601577373,7.736089203154746,2.0908349197715532,2.195376665760131,0.5227087299428883,3.868044601577373,2.822627141691597,1.4635844438400873,0.627250475931466,1.568126189828665,1.881751427794398,10.454174598857767,9.408757138971989,146.575,16.630179065419597
20200114,Brandon Clarke,Mem,Hou,121,110,23.56,6,8,0.75,0,1,0.0,2,2,1.0,1,6,7,2,1,0,3,2,14,-3,18.8,19.653333333333332,125.0,3.935658233206343,7.0073914883917805,2.1118166129399887,2.4957832698381686,1.1518999706945394,4.415616554329067,1.919833284490899,0.38396665689817977,0.9599166422454495,0.7679333137963595,0.9599166422454495,10.271108072026308,0.8639249780209044,146.575,15.98607690706845
20200114,Grayson Allen,Mem,Hou,121,110,21.22,2,5,0.4,0,3,0.0,2,3,0.667,0,2,2,4,0,0,0,2,6,12,10.3,13.659999999999998,125.0,2.0055932321890504,4.488708662518351,0.9550443962805003,0.9550443962805003,0.2865133188841501,1.3370621547927004,1.0505488359085504,0.09550443962805003,0.0,0.6685310773963502,0.7640355170244002,6.112284136195202,-3.056142068097601,146.575,7.084103575619164
20200114,Solomon Hill,Mem,Hou,121,110,13.56,1,5,0.2,1,3,0.333,0,0,0.0,1,5,6,4,0,1,0,0,3,25,15.5,15.616666666666667,125.0,1.2756309561210597,3.6306419520368625,0.5887527489789507,0.5887527489789507,0.29437637448947535,2.7475128285684365,2.0606346214263276,0.1962509163263169,0.29437637448947535,0.3925018326526338,1.1775054979579014,3.728767410200021,1.8643837051000105,146.575,8.255708774973016
20200114,Tyus Jones,Mem,Hou,121,110,11.07,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-5,1.25,16.17,125.0,3.0035460992907805,5.369976359338063,0.273049645390071,0.3640661938534279,0.273049645390071,1.092198581560284,3.9137115839243504,0.8191489361702128,0.09101654846335698,0.8191489361702128,0.4550827423167849,7.099290780141844,1.7293144208037827,146.575,10.992139808267959
20200114,RJ Barrett,NYK,Mil,102,128,31.53,6,15,0.4,5,7,0.7140000000000001,5,6,0.833,3,5,8,3,1,1,3,0,22,-18,25.8,32.99333333333333,113.0,5.512316326093475,13.25076039926316,3.286188579017264,4.3462494109583165,1.1660669151351581,4.452255494152422,1.4840851647174742,1.060060831941053,0.21201216638821058,2.6501520798526323,2.544145996658527,15.476888146339371,-2.8621642462408428,137.25,17.760738859655845
20200114,Julius Randle,NYK,Mil,102,128,26.49,10,20,0.5,3,6,0.5,2,2,1.0,4,11,15,3,0,0,4,3,25,-25,27.0,32.93333333333333,113.0,8.240870715084933,18.089716203844976,4.120435357542466,5.225918014444104,1.7084731970298033,8.039873868375546,2.914454277286135,1.0049842335469432,0.6029905401281658,2.5124605838673575,2.8139558539314407,22.411148408096828,-1.0049842335469432,137.25,26.56363790636094
20200114,Reggie Bullock,NYK,Mil,102,128,23.27,0,8,0.0,0,4,0.0,3,3,1.0,1,0,1,1,1,0,0,0,3,-25,-0.75,26.323333333333334,113.0,4.72340714761497,10.735016244579477,0.3220504873373843,0.42940064978317904,0.42940064978317904,1.7176025991327162,1.5029022742411267,1.7176025991327162,0.10735016244579476,0.21470032489158952,2.25435341136169,12.023218193929013,-1.5029022742411267,137.25,11.407552027131304
20200114,Elfrid Payton,NYK,Mil,102,128,19.12,1,6,0.16699999999999998,0,0,0.0,0,0,0.0,0,3,3,5,0,0,0,3,2,-17,2.7,29.25,113.0,4.495389344262296,10.389344262295083,0.39959016393442626,1.1987704918032789,1.2986680327868854,3.995901639344263,6.39344262295082,1.4984631147540985,0.49948770491803285,2.197745901639345,1.9979508196721314,9.690061475409838,-4.295594262295083,137.25,18.145044965364633
20200114,Taj Gibson,NYK,Mil,102,128,10.5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,2,0,-15,-1.25,22.683333333333334,113.0,3.7703151933021415,6.423499958959205,1.3964130345563488,1.8153369449232535,2.7928260691126976,3.4910325863908716,0.6982065172781744,0.41892391036690463,0.5585652138225395,1.6756956414676185,3.351391282935237,8.937043421160633,-8.797402117704998,137.25,11.461135748009484
